3,3,사랑이 가득한 우리 집,5,평점,행복한 가정을 위해 부모님께서 청소를 할 때 도와드려봅시다.,,20190624
3,3,사랑이 가득한 우리 집,6,평점,행복한 가정을 위해 부모님의 심부름을 해 봅시다.,,20190624
3,3,사랑이 가득한 우리 집,7,평점,짝에게 행복한 가정을 위해 내가 실천한 일을 이야기해 봅시다.,,20190624
3,3,사랑이 가득한 우리 집,8,영상자료,다음 영상을 보고 사랑하는 우리 가족이란 무엇인지 생각해 봅시다.,http://clipbank.ebs.co.kr/clip/view?clipId=VOD_20120107_00356,20190624
3,3,사랑이 가득한 우리 집,9,서술,부모님께서 나를 위해 하신 일 한 가지를 써 봅시다.,,20190624
3,3,사랑이 가득한 우리 집,10,읽기자료,"자식이 효도하면 어버이가 즐겁고, 집안이 화목하면 모든 일이 잘 이루어진다. -명심보감-",,20190624
3,4,아껴 쓰는 우리,1,평점,물건을 함부로 버리지 않고 다시 쓸 수 있는 것은 재활용 해 봅시다.,,20190624
3,4,아껴 쓰는 우리,2,평점,샤워하거나 설거지할 때 물을 아껴 씁시다.,,20190624
3,4,아껴 쓰는 우리,3,평점,학용품에 이름을 써 붙여 봅시다.,,20190624
3,4,아껴 쓰는 우리,4,평점,작아진 옷을 동생이나 이웃에게 물려줍시다.,,20190624
3,4,아껴 쓰는 우리,5,평점,친구와 서로 필요한 학용품을 바꾸어 써 봅시다.,,20190624
3,4,아껴 쓰는 우리,6,평점,자신에게 필요 없거나 남는 물건을 필요한 친구와 함께 나누어 써 봅시다.,,20190624
3,4,아껴 쓰는 우리,7,평점,치약을 필요한 만큼만 짜서 써 봅시다.,,20190624
3,4,아껴 쓰는 우리,8,평점,용돈 사용 계획을 세워서 아껴 써 봅시다.,,20190624
3,4,아껴 쓰는 우리,9,영상자료,아나바다 운동 노래를 들어 봅시다.,http://clipbank.ebs.co.kr/clip/view?clipId=VOD_20120216_00150,20190624
3,4,아껴 쓰는 우리,10,읽기자료,시간을 지배할 줄 아는 사람은 인생을 지배할 줄 아는 사람이다. -속담-,,20190624
3,5,함께 지키는 행복한 세상,1,평점,복도나 계단을 이용할 때 뛰지말고 질서를 지킵시다.,,20190624
3,5,함께 지키는 행복한 세상,2,영상자료,질서의식과 준법정신에 대한 영상을 시청해 봅시다.,http://clipbank.ebs.co.kr/clip/view?clipId=VOD_20110309_A0132,20190624
3,5,함께 지키는 행복한 세상,3,평점,쓰레기는 쓰레기통에 꼭 버리도록 합시다.,,20190624
3,5,함께 지키는 행복한 세상,4,평점,밥을 먹을 땐 질서와 식사 예절을 지킵시다.,,20190624
3,5,함께 지키는 행복한 세상,5,평점,학교 화장실을 깨끗하게 사용하도록 합시다.,,20190624
3,5,함께 지키는 행복한 세상,6,서술,우리 반에서 규칙을 잘 지킨 친구를 칭찬하여 봅시다.,,20190624
3,5,함께 지키는 행복한 세상,7,평점,우리 반 물건은 사용한 후 제자리에 정리합니다.,,20190624
3,5,함께 지키는 행복한 세상,8,평점,현장체험학습을 가거나 놀다가 쓰레기를 버릴 곳이 없으면 집으로 가져옵니다.,,20190624
3,5,함께 지키는 행복한 세상,9,평점,"불우 이웃 돕기, 친구 도와주기 등 스스로 실천해 봅시다.",,20190624
3,5,함께 지키는 행복한 세상,10,평점,부모님과 장보러 갈 때 장바구니를 이용하여 봅시다.,,20190624
3,6,생명을 존중하는 우리,1,평점,개미가 다치지 않도록 길을 조심해서 다녀봅시다.,,20190624
3,6,생명을 존중하는 우리,2,평점,화단에 있는 꽃이 잘 자랄 수 있도록 꽃에게 가서 예쁜 말을 해 봅시다.,,20190624
3,6,생명을 존중하는 우리,3,평점,도움이 필요한 친구가 있다면 도와주도록 합시다.,,20190624
3,6,생명을 존중하는 우리,4,영상자료,생명 존중에 대한 영상을 시청해 봅시다.,http://clipbank.ebs.co.kr/clip/view?clipId=VOD_20111106_00089,20190624
3,6,생명을 존중하는 우리,5,평점,친구에게 장난을 쳤는데 친구가 속상해한다면 사과하도록 합시다.,,20190624
3,6,생명을 존중하는 우리,6,평점,"등굣길에 들리는 생명(쌔, 강아지 등)의 소리를 들어봅시다.",,20190624
3,6,생명을 존중하는 우리,7,평점,친구의 심장 소리를 듣고 생명의 소중함을 느껴봅시다.,,20190624
3,6,생명을 존중하는 우리,8,서술,친구에게 미안한 일이 있다면 사과의 마음을 전해봅시다.,,20190624
3,6,생명을 존중하는 우리,9,읽기자료,나는 잎사귀 하나라도 함부로 뜯지 않는다. 한 포기의 꽃도 꺾지 않는다. 그리고 벌레도 밟지 않도록 조심한다. -슈바이처-,,20190624
3,6,생명을 존중하는 우리,10,읽기자료,우리 조상들은 늦가을에 감을 딸 때 모두 따지 않고 몇 개씩 남겨 두었습니다. 추운 겨울에 먹이를 구하기 힘든 새들을 위해서라고 합니다. -감나무와 까치밥-,,20190624
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
